TelecomFact_ID,Country_Key,Time_Key,NetworkTypeKey,NetworkAccessKey,Telecom_Key,Unit_Key,MeasureValue
5784,12,7,2,8,2,2,1636598.0
731,12,7,2,12,2,2,8100000.0
1948,12,8,1,2,2,2,900689.0
1344,12,8,1,3,2,2,513195.0
2952,12,8,1,6,2,2,1156101.0
3960,12,8,1,7,2,2,19580.0
2504,12,8,1,10,2,2,24243.0
3519,12,8,1,11,2,2,44.0
120,12,8,1,12,2,2,2613852.0
4467,12,8,2,4,2,2,7113499.0
5079,12,8,2,5,2,2,1181674.0
5785,12,8,2,8,2,2,1800000.0
6334,12,8,2,9,1,1,16.08
732,12,8,2,12,2,2,8295173.0
1949,12,9,1,2,2,2,902733.0
1345,12,9,1,3,2,2,454547.0
2953,12,9,1,6,2,2,1240011.0
3961,12,9,1,7,2,2,16321.0
2505,12,9,1,10,2,2,24086.0
3520,12,9,1,11,2,2,35.0
121,12,9,1,12,2,2,2637733.0
4468,12,9,2,4,2,2,7282342.0
5080,12,9,2,5,2,2,1241102.0
5786,12,9,2,8,2,2,1906633.0
6335,12,9,2,9,1,1,17.77
733,12,9,2,12,2,2,8523444.0
1950,12,10,1,2,2,2,895905.0
1346,12,10,1,3,2,2,400703.0
2954,12,10,1,6,2,2,1308654.0
3962,12,10,1,7,2,2,16257.0
2506,12,10,1,10,2,2,24030.0
3521,12,10,1,11,2,2,353.0
122,12,10,1,12,2,2,2645902.0
5542,12,10,2,1,2,2,4476648.0
4469,12,10,2,4,2,2,7128884.0
5081,12,10,2,5,2,2,1244357.0
5787,12,10,2,8,2,2,1995180.0
6336,12,10,2,9,1,1,19.03
734,12,10,2,12,2,2,8373241.0
1951,12,11,1,2,2,2,875077.0
1347,12,11,1,3,2,2,344342.0
2955,12,11,1,6,2,2,1388407.0
3963,12,11,1,7,2,2,14278.0
2507,12,11,1,10,2,2,23968.0
3522,12,11,1,11,2,2,553.0
123,12,11,1,12,2,2,2646625.0
5543,12,11,2,1,2,2,5998638.0
4470,12,11,2,4,2,2,7363278.0
5082,12,11,2,5,2,2,1248590.0
5788,12,11,2,8,2,2,2101755.0
6337,12,11,2,9,1,1,21.81
735,12,11,2,12,2,2,8611868.0
1952,12,12,1,2,2,2,836103.0
1348,12,12,1,3,2,2,294823.0
2956,12,12,1,6,2,2,1449651.0
3964,12,12,1,7,2,2,14176.0
2508,12,12,1,10,2,2,23968.0
3523,12,12,1,11,2,2,553.0
124,12,12,1,12,2,2,2619274.0
5544,12,12,2,1,2,2,6610677.0
4471,12,12,2,4,2,2,7487836.0
5083,12,12,2,5,2,2,1229994.0
5789,12,12,2,8,2,2,2389196.0
6338,12,12,2,9,1,1,23.56
736,12,12,2,12,2,2,8717830.0
1953,12,13,1,2,2,2,790369.0
1349,12,13,1,3,2,2,253974.0
2957,12,13,1,6,2,2,1511037.0
3965,12,13,1,7,2,2,13560.0
2509,12,13,1,10,2,2,23948.0
3524,12,13,1,11,2,2,909.0
125,12,13,1,12,2,2,2593797.0
5545,12,13,2,1,2,2,6961536.0
4472,12,13,2,4,2,2,7520854.0
5084,12,13,2,5,2,2,1266991.0
5790,12,13,2,8,2,2,2846787.0
6339,12,13,2,9,1,1,25.5
737,12,13,2,12,2,2,8787845.0
1954,12,14,1,2,2,2,746708.0
1350,12,14,1,3,2,2,209417.0
2958,12,14,1,6,2,2,1550802.0
3966,12,14,1,7,2,2,13560.0
2510,12,14,1,10,2,2,23948.0
3525,12,14,1,11,2,2,909.0
126,12,14,1,12,2,2,2545344.0
4473,12,14,2,4,2,2,7556556.0
5085,12,14,2,5,2,2,1309975.0
5791,12,14,2,8,2,2,2922938.0
6340,12,14,2,9,1,1,26.94
738,12,14,2,12,2,2,8866531.0
1955,13,1,1,2,2,2,96307.0
1351,13,1,1,3,2,2,132450.0
2959,13,1,1,6,2,2,154799.0
3967,13,1,1,7,2,2,27151.0
2511,13,1,1,10,2,2,3615.0
127,13,1,1,12,2,2,414322.0
4474,13,1,2,4,2,2,1120029.0
5086,13,1,2,5,2,2,799178.0
5792,13,1,2,8,2,2,266647.0
6341,13,1,2,9,1,1,9.23
739,13,1,2,12,2,2,1919207.0
1956,13,2,1,2,2,2,98251.0
1352,13,2,1,3,2,2,127649.0
2960,13,2,1,6,2,2,161877.0
3968,13,2,1,7,2,2,30220.0
2512,13,2,1,10,2,2,3643.0
128,13,2,1,12,2,2,421640.0
4475,13,2,2,4,2,2,1153941.0
5087,13,2,2,5,2,2,808976.0
5793,13,2,2,8,2,2,283772.0
6342,13,2,2,9,1,1,9.82
740,13,2,2,12,2,2,1962917.0
1957,13,3,1,2,2,2,96187.0
1353,13,3,1,3,2,2,120753.0
2961,13,3,1,6,2,2,170054.0
3969,13,3,1,7,2,2,33009.0
2513,13,3,1,10,2,2,3630.0
129,13,3,1,12,2,2,423633.0
4476,13,3,2,4,2,2,1196237.0
5088,13,3,2,5,2,2,819498.0
5794,13,3,2,8,2,2,315629.0
6343,13,3,2,9,1,1,11.18
741,13,3,2,12,2,2,2015735.0
1958,13,4,1,2,2,2,94870.0
1354,13,4,1,3,2,2,113636.0
2962,13,4,1,6,2,2,184038.0
3970,13,4,1,7,2,2,34757.0
2514,13,4,1,10,2,2,3950.0
130,13,4,1,12,2,2,431251.0
4477,13,4,2,4,2,2,2096145.0
5089,13,4,2,5,2,2,221059.0
5795,13,4,2,8,2,2,342724.0
6344,13,4,2,9,1,1,11.66
742,13,4,2,12,2,2,2317204.0
1959,13,5,1,2,2,2,92770.0
1355,13,5,1,3,2,2,108500.0
2963,13,5,1,6,2,2,188305.0
3971,13,5,1,7,2,2,36994.0
2515,13,5,1,10,2,2,3355.0
131,13,5,1,12,2,2,429924.0
4478,13,5,2,4,2,2,1257025.0
5090,13,5,2,5,2,2,991481.0
5796,13,5,2,8,2,2,363072.0
6345,13,5,2,9,1,1,14.44
743,13,5,2,12,2,2,2248506.0
1960,13,6,1,2,2,2,92997.0
1356,13,6,1,3,2,2,103440.0
2964,13,6,1,6,2,2,196908.0
3972,13,6,1,7,2,2,38460.0
2516,13,6,1,10,2,2,3221.0
132,13,6,1,12,2,2,435026.0
4479,13,6,2,4,2,2,2106318.0
5091,13,6,2,5,2,2,229302.0
5797,13,6,2,8,2,2,394974.0
6346,13,6,2,9,1,1,14.71
744,13,6,2,12,2,2,2335620.0
1961,13,7,1,2,2,2,89967.0
1357,13,7,1,3,2,2,99565.0
2965,13,7,1,6,2,2,203109.0
3973,13,7,1,7,2,2,73513.0
2517,13,7,1,10,2,2,3214.0
133,13,7,1,12,2,2,469368.0
4480,13,7,2,4,2,2,1435054.0
5092,13,7,2,5,2,2,866751.0
5798,13,7,2,8,2,2,423371.0
6347,13,7,2,9,1,1,18.43
745,13,7,2,12,2,2,2301805.0
1962,13,8,1,2,2,2,88451.0
1358,13,8,1,3,2,2,95817.0
2966,13,8,1,6,2,2,213149.0
3974,13,8,1,7,2,2,72037.0
2518,13,8,1,10,2,2,4716.0
134,13,8,1,12,2,2,474170.0
4481,13,8,2,4,2,2,2311904.0
5093,13,8,2,5,2,2,246104.0
5799,13,8,2,8,2,2,447547.0
6348,13,8,2,9,1,1,18.6
746,13,8,2,12,2,2,2558008.0
1963,13,9,1,2,2,2,86939.0
1359,13,9,1,3,2,2,91924.0
2967,13,9,1,6,2,2,224264.0
3975,13,9,1,7,2,2,85705.0
2519,13,9,1,10,2,2,2883.0
135,13,9,1,12,2,2,491715.0
4482,13,9,2,4,2,2,2305087.0
5094,13,9,2,5,2,2,358996.0
5800,13,9,2,8,2,2,476972.0
6349,13,9,2,9,1,1,20.6
747,13,9,2,12,2,2,2664083.0
1964,13,10,1,2,2,2,82995.0
1360,13,10,1,3,2,2,87712.0
2968,13,10,1,6,2,2,234865.0
3976,13,10,1,7,2,2,85715.0
2520,13,10,1,10,2,2,2886.0
136,13,10,1,12,2,2,494173.0
5546,13,10,2,1,2,2,75655.0
4483,13,10,2,4,2,2,2343641.0
5095,13,10,2,5,2,2,374811.0
5801,13,10,2,8,2,2,502098.0
6350,13,10,2,9,1,1,22.15
748,13,10,2,12,2,2,2718452.0
1965,13,11,1,2,2,2,78859.0
1361,13,11,1,3,2,2,90988.0
2969,13,11,1,6,2,2,251373.0
3977,13,11,1,7,2,2,93476.0
2521,13,11,1,10,2,2,2851.0
137,13,11,1,12,2,2,517547.0
4484,13,11,2,4,2,2,2172926.0
5096,13,11,2,5,2,2,378236.0
5802,13,11,2,8,2,2,518037.0
6351,13,11,2,9,1,1,25.85
749,13,11,2,12,2,2,2551162.0
1966,13,12,1,2,2,2,77162.0
1362,13,12,1,3,2,2,87206.0
2970,13,12,1,6,2,2,257959.0
3978,13,12,1,7,2,2,90961.0
2522,13,12,1,10,2,2,2859.0
138,13,12,1,12,2,2,516147.0
5547,13,12,2,1,2,2,151310.0
4485,13,12,2,4,2,2,2047125.0
5097,13,12,2,5,2,2,355576.0
5803,13,12,2,8,2,2,536549.0
6352,13,12,2,9,1,1,28.57
750,13,12,2,12,2,2,2402701.0
1967,13,13,1,2,2,2,74563.0
1363,13,13,1,3,2,2,83729.0
2971,13,13,1,6,2,2,259827.0
3979,13,13,1,7,2,2,96915.0
2523,13,13,1,10,2,2,2764.0
139,13,13,1,12,2,2,517798.0
5548,13,13,2,1,2,2,321997.0
4486,13,13,2,4,2,2,2006692.0
5098,13,13,2,5,2,2,353991.0
5804,13,13,2,8,2,2,568237.0
6353,13,13,2,9,1,1,36.0
751,13,13,2,12,2,2,2360683.0
1968,13,14,1,2,2,2,72515.0
1364,13,14,1,3,2,2,78618.0
2972,13,14,1,6,2,2,266047.0
3980,13,14,1,7,2,2,95426.0
2524,13,14,1,10,2,2,2893.0
140,13,14,1,12,2,2,515499.0
5549,13,14,2,1,2,2,410409.0
4487,13,14,2,4,2,2,2056218.0
5099,13,14,2,5,2,2,381873.0
5805,13,14,2,8,2,2,582123.0
6354,13,14,2,9,1,1,36.71
752,13,14,2,12,2,2,2438091.0
1969,14,1,1,2,2,2,424000.0
1365,14,1,1,3,2,2,449000.0
2973,14,1,1,6,2,2,825000.0
3981,14,1,1,7,2,2,3000.0
2525,14,1,1,10,2,2,7000.0
141,14,1,1,12,2,2,1708000.0
4488,14,1,2,4,2,2,6220000.0
5100,14,1,2,5,2,2,2240000.0
5806,14,1,2,8,2,2,1530000.0
6355,14,1,2,9,1,1,18.58
753,14,1,2,12,2,2,8460000.0
1970,14,2,1,2,2,2,434000.0
1366,14,2,1,3,2,2,405000.0
2974,14,2,1,6,2,2,888000.0
3982,14,2,1,7,2,2,3000.0
2526,14,2,1,10,2,2,7000.0
142,14,2,1,12,2,2,1737000.0
4489,14,2,2,4,2,2,6300000.0
5101,14,2,2,5,2,2,2230000.0
5807,14,2,2,8,2,2,1590000.0
6356,14,2,2,9,1,1,19.63
754,14,2,2,12,2,2,8530000.0
1971,14,3,1,2,2,2,443000.0
1367,14,3,1,3,2,2,379000.0
2975,14,3,1,6,2,2,929000.0
3983,14,3,1,7,2,2,3000.0
2527,14,3,1,10,2,2,8000.0
143,14,3,1,12,2,2,1762000.0
4490,14,3,2,4,2,2,6320000.0
5102,14,3,2,5,2,2,2200000.0
5808,14,3,2,8,2,2,1620000.0
6357,14,3,2,9,1,1,22.25
755,14,3,2,12,2,2,8520000.0
1972,14,4,1,2,2,2,458000.0
1368,14,4,1,3,2,2,346000.0
2976,14,4,1,6,2,2,977000.0
3984,14,4,1,7,2,2,5000.0
2528,14,4,1,10,2,2,11000.0
144,14,4,1,12,2,2,1797000.0
4491,14,4,2,4,2,2,6460000.0
5103,14,4,2,5,2,2,2110000.0
5809,14,4,2,8,2,2,1650000.0
6358,14,4,2,9,1,1,23.48
756,14,4,2,12,2,2,8570000.0
1973,14,5,1,2,2,2,471000.0
1369,14,5,1,3,2,2,319000.0
2977,14,5,1,6,2,2,994000.0
3985,14,5,1,7,2,2,4000.0
2529,14,5,1,10,2,2,13000.0
145,14,5,1,12,2,2,1801000.0
4492,14,5,2,4,2,2,6480000.0
5104,14,5,2,5,2,2,2110000.0
5810,14,5,2,8,2,2,1680000.0
6359,14,5,2,9,1,1,28.5
757,14,5,2,12,2,2,8590000.0
1974,14,6,1,2,2,2,488000.0
1370,14,6,1,3,2,2,281000.0
2978,14,6,1,6,2,2,1058000.0
3986,14,6,1,7,2,2,6000.0
2530,14,6,1,10,2,2,13000.0
146,14,6,1,12,2,2,1846000.0
4493,14,6,2,4,2,2,6500000.0
5105,14,6,2,5,2,2,2130000.0
5811,14,6,2,8,2,2,1740000.0
6360,14,6,2,9,1,1,30.23
758,14,6,2,12,2,2,8630000.0
1975,14,7,1,2,2,2,500000.0
1371,14,7,1,3,2,2,245000.0
2979,14,7,1,6,2,2,1078000.0
3987,14,7,1,7,2,2,9000.0
2531,14,7,1,10,2,2,13000.0
147,14,7,1,12,2,2,1845000.0
4494,14,7,2,4,2,2,6530000.0
5106,14,7,2,5,2,2,2080000.0
5812,14,7,2,8,2,2,1830000.0
6361,14,7,2,9,1,1,34.9
759,14,7,2,12,2,2,8610000.0
1976,14,8,1,2,2,2,501000.0
1372,14,8,1,3,2,2,218000.0
2980,14,8,1,6,2,2,1118000.0
2532,14,8,1,10,2,2,27000.0
148,14,8,1,12,2,2,1864000.0
4495,14,8,2,4,2,2,6610000.0
5107,14,8,2,5,2,2,2090000.0
5813,14,8,2,8,2,2,1500000.0
6362,14,8,2,9,1,1,35.82
760,14,8,2,12,2,2,8700000.0
1977,14,9,1,2,2,2,508000.0
1373,14,9,1,3,2,2,176000.0
2981,14,9,1,6,2,2,1160000.0
2533,14,9,1,10,2,2,35000.0
149,14,9,1,12,2,2,1879000.0
4496,14,9,2,4,2,2,6630000.0
5108,14,9,2,5,2,2,2140000.0
5814,14,9,2,8,2,2,1590000.0
6363,14,9,2,9,1,1,38.96
761,14,9,2,12,2,2,8770000.0
1978,14,10,1,2,2,2,530000.0
1374,14,10,1,3,2,2,140000.0
2982,14,10,1,6,2,2,1201000.0
2534,14,10,1,10,2,2,41000.0
150,14,10,1,12,2,2,1912000.0
4497,14,10,2,4,2,2,6750000.0
5109,14,10,2,5,2,2,2140000.0
5815,14,10,2,8,2,2,1700000.0
6364,14,10,2,9,1,1,40.07
762,14,10,2,12,2,2,8890000.0
1979,14,11,1,2,2,2,535000.0
1375,14,11,1,3,2,2,106000.0
2983,14,11,1,6,2,2,1256000.0
2535,14,11,1,10,2,2,44000.0
151,14,11,1,12,2,2,1941000.0
4498,14,11,2,4,2,2,6810000.0
5110,14,11,2,5,2,2,2130000.0
5816,14,11,2,8,2,2,1750000.0
6365,14,11,2,9,1,1,44.48
763,14,11,2,12,2,2,8940000.0
1980,14,12,1,2,2,2,538000.0
1376,14,12,1,3,2,2,86000.0
2984,14,12,1,6,2,2,1301000.0
2536,14,12,1,10,2,2,54000.0
152,14,12,1,12,2,2,1979000.0
4499,14,12,2,4,2,2,6820000.0
5111,14,12,2,5,2,2,2100000.0
5817,14,12,2,8,2,2,1800000.0
6366,14,12,2,9,1,1,45.13
764,14,12,2,12,2,2,8920000.0
1981,14,13,1,2,2,2,542000.0
1377,14,13,1,3,2,2,59000.0
2985,14,13,1,6,2,2,1336000.0
2537,14,13,1,10,2,2,61000.0
153,14,13,1,12,2,2,1998000.0
4500,14,13,2,4,2,2,6800000.0
5112,14,13,2,5,2,2,2090000.0
5818,14,13,2,8,2,2,1870000.0
6367,14,13,2,9,1,1,46.68
765,14,13,2,12,2,2,8890000.0
1982,14,14,1,2,2,2,264000.0
1378,14,14,1,3,2,2,52000.0
2986,14,14,1,6,2,2,1672000.0
2538,14,14,1,10,2,2,61000.0
154,14,14,1,12,2,2,2049000.0
4501,14,14,2,4,2,2,6770000.0
5113,14,14,2,5,2,2,2070000.0
5819,14,14,2,8,2,2,1920000.0
6368,14,14,2,9,1,1,46.98
766,14,14,2,12,2,2,8840000.0
1983,15,1,1,2,2,2,3960000.0
1379,15,1,1,3,2,2,20291000.0
2987,15,1,1,6,2,2,3936000.0
3988,15,1,1,7,2,2,558000.0
155,15,1,1,12,2,2,28745000.0
4502,15,1,2,4,2,2,53867000.0
5114,15,1,2,5,2,2,3493000.0
5820,15,1,2,8,2,2,16644000.0
6369,15,1,2,9,1,1,5.19
767,15,1,2,12,2,2,57360000.0
1984,15,2,1,2,2,2,4128000.0
1380,15,2,1,3,2,2,19570000.0
2988,15,2,1,6,2,2,4802000.0
3989,15,2,1,7,2,2,660000.0
156,15,2,1,12,2,2,29160000.0
4503,15,2,2,4,2,2,55981000.0
5115,15,2,2,5,2,2,3402000.0
5821,15,2,2,8,2,2,18332000.0
6370,15,2,2,9,1,1,5.63
768,15,2,2,12,2,2,59383000.0
1985,15,3,1,2,2,2,4134000.0
1381,15,3,1,3,2,2,18763000.0
2989,15,3,1,6,2,2,5816000.0
3990,15,3,1,7,2,2,733000.0
157,15,3,1,12,2,2,29446000.0
4504,15,3,2,4,2,2,57767000.0
5116,15,3,2,5,2,2,3319000.0
5822,15,3,2,8,2,2,20061000.0
6371,15,3,2,9,1,1,6.97
769,15,3,2,12,2,2,61086000.0
1986,15,4,1,2,2,2,4117000.0
1382,15,4,1,3,2,2,17827000.0
2990,15,4,1,6,2,2,7075000.0
3991,15,4,1,7,2,2,836000.0
158,15,4,1,12,2,2,29855000.0
4505,15,4,2,4,2,2,59870000.0
5117,15,4,2,5,2,2,3312000.0
5823,15,4,2,8,2,2,21021000.0
6372,15,4,2,9,1,1,7.65
770,15,4,2,12,2,2,63182000.0
1987,15,5,1,2,2,2,4058000.0
1383,15,5,1,3,2,2,16848000.0
2991,15,5,1,6,2,2,8327000.0
3992,15,5,1,7,2,2,920000.0
159,15,5,1,12,2,2,30153000.0
4506,15,5,2,4,2,2,59443000.0
5118,15,5,2,5,2,2,3342000.0
5824,15,5,2,8,2,2,21677000.0
6373,15,5,2,9,1,1,9.53
771,15,5,2,12,2,2,62785000.0
1988,15,6,1,2,2,2,3951000.0
1384,15,6,1,3,2,2,15340000.0
2992,15,6,1,6,2,2,10410000.0
3993,15,6,1,7,2,2,949000.0
160,15,6,1,12,2,2,30650000.0
4507,15,6,2,4,2,2,61292000.0
5119,15,6,2,5,2,2,3466000.0
5825,15,6,2,8,2,2,22505000.0
6374,15,6,2,9,1,1,9.97
772,15,6,2,12,2,2,64758000.0
1989,15,7,1,2,2,2,3849000.0
1385,15,7,1,3,2,2,13722000.0
2993,15,7,1,6,2,2,12461000.0
3994,15,7,1,7,2,2,1010000.0
161,15,7,1,12,2,2,31042000.0
5550,15,7,2,1,2,2,900000.0
4508,15,7,2,4,2,2,62965000.0
5120,15,7,2,5,2,2,3591000.0
5826,15,7,2,8,2,2,22918000.0
6375,15,7,2,9,1,1,11.04
773,15,7,2,12,2,2,66556000.0
1990,15,8,1,2,2,2,3567000.0
1386,15,8,1,3,2,2,12396000.0
2994,15,8,1,6,2,2,14496000.0
3995,15,8,1,7,2,2,1051000.0
162,15,8,1,12,2,2,31510000.0
5551,15,8,2,1,2,2,3237000.0
4509,15,8,2,4,2,2,64237000.0
5121,15,8,2,5,2,2,3669000.0
5827,15,8,2,8,2,2,23600000.0
6376,15,8,2,9,1,1,11.69
774,15,8,2,12,2,2,67906000.0
1991,15,9,1,2,2,2,3260000.0
1387,15,9,1,3,2,2,11125000.0
2995,15,9,1,6,2,2,16327000.0
3996,15,9,1,7,2,2,1062000.0
163,15,9,1,12,2,2,31774000.0
5552,15,9,2,1,2,2,5365000.0
4510,15,9,2,4,2,2,64647000.0
5122,15,9,2,5,2,2,3769000.0
5828,15,9,2,8,2,2,24069000.0
6377,15,9,2,9,1,1,13.41
775,15,9,2,12,2,2,68416000.0
1992,15,10,1,2,2,2,2963000.0
1388,15,10,1,3,2,2,9798000.0
2996,15,10,1,6,2,2,18149000.0
3997,15,10,1,7,2,2,1067000.0
164,15,10,1,12,2,2,31977000.0
5553,15,10,2,1,2,2,8520000.0
4511,15,10,2,4,2,2,65565000.0
5123,15,10,2,5,2,2,3936000.0
5829,15,10,2,8,2,2,23884000.0
6378,15,10,2,9,1,1,14.44
776,15,10,2,12,2,2,69501000.0
1993,15,11,1,2,2,2,2699000.0
1389,15,11,1,3,2,2,8548000.0
2997,15,11,1,6,2,2,19842000.0
3998,15,11,1,7,2,2,1065000.0
165,15,11,1,12,2,2,32154000.0
5554,15,11,2,1,2,2,10785000.0
4512,15,11,2,4,2,2,66792000.0
5124,15,11,2,5,2,2,3955000.0
5830,15,11,2,8,2,2,23795000.0
6379,15,11,2,9,1,1,16.26
777,15,11,2,12,2,2,70747000.0
1994,15,12,1,2,2,2,2335000.0
1390,15,12,1,3,2,2,7438000.0
2998,15,12,1,6,2,2,21465000.0
3999,15,12,1,7,2,2,1093000.0
166,15,12,1,12,2,2,32331000.0
5555,15,12,2,1,2,2,14409000.0
4513,15,12,2,4,2,2,68404000.0
5125,15,12,2,5,2,2,4166000.0
5831,15,12,2,8,2,2,24372000.0
6380,15,12,2,9,1,1,16.73
778,15,12,2,12,2,2,72570000.0
1995,15,13,1,2,2,2,2047000.0
1391,15,13,1,3,2,2,6250000.0
2999,15,13,1,6,2,2,22971000.0
4000,15,13,1,7,2,2,1150000.0
167,15,13,1,12,2,2,32418000.0
5556,15,13,2,1,2,2,18299000.0
4514,15,13,2,4,2,2,68896000.0
5126,15,13,2,5,2,2,4201000.0
5832,15,13,2,8,2,2,25278000.0
6381,15,13,2,9,1,1,17.8
779,15,13,2,12,2,2,73097000.0
1996,15,14,1,2,2,2,1739000.0
1392,15,14,1,3,2,2,5201000.0
3000,15,14,1,6,2,2,24390000.0
4001,15,14,1,7,2,2,1228000.0
168,15,14,1,12,2,2,32558000.0
5557,15,14,2,1,2,2,24603000.0
4515,15,14,2,4,2,2,70807000.0
5127,15,14,2,5,2,2,4138000.0
5833,15,14,2,8,2,2,23762000.0
6382,15,14,2,9,1,1,18.2
780,15,14,2,12,2,2,74945000.0
1997,16,1,1,2,2,2,7845719.0
1393,16,1,1,3,2,2,24813850.0
3001,16,1,1,6,2,2,884577.0
4002,16,1,1,7,2,2,18963.0
2539,16,1,1,10,2,2,39000.0
3526,16,1,1,11,2,2,25520.0
169,16,1,1,12,2,2,33627629.0
4516,16,1,2,4,2,2,63312571.0
5128,16,1,2,5,2,2,3694476.0
781,16,1,2,12,2,2,67007047.0
1998,16,2,1,2,2,2,7980287.0
1394,16,2,1,3,2,2,24997200.0
3002,16,2,1,6,2,2,1087690.0
4003,16,2,1,7,2,2,16857.0
2540,16,2,1,10,2,2,45000.0
3527,16,2,1,11,2,2,24999.0
170,16,2,1,12,2,2,34152033.0
4517,16,2,2,4,2,2,65015849.0
5129,16,2,2,5,2,2,3613934.0
5834,16,2,2,8,2,2,23100000.0
6383,16,2,2,9,1,1,2.54
782,16,2,2,12,2,2,68629783.0
1999,16,3,1,2,2,2,8095941.0
1395,16,3,1,3,2,2,25155042.0
3003,16,3,1,6,2,2,1238948.0
4004,16,3,1,7,2,2,17340.0
2541,16,3,1,10,2,2,45000.0
3528,16,3,1,11,2,2,24309.0
171,16,3,1,12,2,2,34576580.0
4518,16,3,2,4,2,2,67146540.0
5130,16,3,2,5,2,2,3381365.0
783,16,3,2,12,2,2,70527905.0
2000,16,4,1,2,2,2,8304686.0
1396,16,4,1,3,2,2,25256216.0
3004,16,4,1,6,2,2,1547909.0
4005,16,4,1,7,2,2,14534.0
2542,16,4,1,10,2,2,45000.0
3529,16,4,1,11,2,2,23072.0
172,16,4,1,12,2,2,35191417.0
4519,16,4,2,4,2,2,68904713.0
5131,16,4,2,5,2,2,3353633.0
5835,16,4,2,8,2,2,27700000.0
6384,16,4,2,9,1,1,3.34
784,16,4,2,12,2,2,72258346.0
2001,16,5,1,2,2,2,8501450.0
1397,16,5,1,3,2,2,25248602.0
3005,16,5,1,6,2,2,1754888.0
4006,16,5,1,7,2,2,13465.0
2543,16,5,1,10,2,2,45000.0
3530,16,5,1,11,2,2,23473.0
173,16,5,1,12,2,2,35586878.0
4520,16,5,2,4,2,2,68986328.0
5132,16,5,2,5,2,2,3301743.0
5836,16,5,2,8,2,2,31850000.0
785,16,5,2,12,2,2,72288071.0
2002,16,6,1,2,2,2,8725131.0
1398,16,6,1,3,2,2,25354410.0
3006,16,6,1,6,2,2,2047317.0
4007,16,6,1,7,2,2,13211.0
2544,16,6,1,10,2,2,52000.0
3531,16,6,1,11,2,2,23234.0
174,16,6,1,12,2,2,36215303.0
4521,16,6,2,4,2,2,72638000.0
5133,16,6,2,5,2,2,3345000.0
5837,16,6,2,8,2,2,36000000.0
6385,16,6,2,9,1,1,4.57
786,16,6,2,12,2,2,75983000.0
2003,16,7,1,2,2,2,8777756.0
1399,16,7,1,3,2,2,25351176.0
3007,16,7,1,6,2,2,2326887.0
4008,16,7,1,7,2,2,12403.0
2545,16,7,1,10,2,2,50000.0
3532,16,7,1,11,2,2,23770.0
175,16,7,1,12,2,2,36541992.0
4522,16,7,2,4,2,2,73661000.0
5134,16,7,2,5,2,2,3320000.0
5838,16,7,2,8,2,2,40600000.0
787,16,7,2,12,2,2,76981000.0
2004,16,8,1,2,2,2,8801231.0
1400,16,8,1,3,2,2,25370295.0
3008,16,8,1,6,2,2,2622740.0
4009,16,8,1,7,2,2,11771.0
2546,16,8,1,10,2,2,50000.0
3533,16,8,1,11,2,2,24527.0
176,16,8,1,12,2,2,36880564.0
4523,16,8,2,4,2,2,75408000.0
5135,16,8,2,5,2,2,3321000.0
5839,16,8,2,8,2,2,45600000.0
6386,16,8,2,9,1,1,6.02
788,16,8,2,12,2,2,78729000.0
2005,16,9,1,2,2,2,8792509.0
1401,16,9,1,3,2,2,25049341.0
3009,16,9,1,6,2,2,2995000.0
4010,16,9,1,7,2,2,10785.0
2547,16,9,1,10,2,2,37712.0
3534,16,9,1,11,2,2,21261.0
177,16,9,1,12,2,2,36906608.0
4524,16,9,2,4,2,2,76385000.0
5136,16,9,2,5,2,2,3265000.0
5840,16,9,2,8,2,2,53700000.0
6387,16,9,2,9,1,1,7.23
789,16,9,2,12,2,2,79650000.0
2006,16,10,1,2,2,2,8702643.0
1402,16,10,1,3,2,2,24655178.0
3010,16,10,1,6,2,2,3440002.0
4011,16,10,1,7,2,2,671860.0
2548,16,10,1,10,2,2,24500.0
3535,16,10,1,11,2,2,23941.0
178,16,10,1,12,2,2,37518124.0
5558,16,10,2,1,2,2,10945125.0
4525,16,10,2,4,2,2,73974000.0
5137,16,10,2,5,2,2,3230000.0
5841,16,10,2,8,2,2,58340000.0
6388,16,10,2,9,1,1,7.35
790,16,10,2,12,2,2,77204000.0
2007,16,11,1,2,2,2,8636902.0
1403,16,11,1,3,2,2,24639065.0
3011,16,11,1,6,2,2,3826625.0
4012,16,11,1,7,2,2,910843.0
2549,16,11,1,10,2,2,47288.0
3536,16,11,1,11,2,2,21500.0
179,16,11,1,12,2,2,38082223.0
5559,16,11,2,1,2,2,14376000.0
4526,16,11,2,4,2,2,76769000.0
5138,16,11,2,5,2,2,3075000.0
5842,16,11,2,8,2,2,58610000.0
6389,16,11,2,9,1,1,9.3
791,16,11,2,12,2,2,79844000.0
2008,16,12,1,2,2,2,8603459.0
1404,16,12,1,3,2,2,24470227.0
3012,16,12,1,6,2,2,4294611.0
4013,16,12,1,7,2,2,922082.0
2550,16,12,1,10,2,2,47836.0
3537,16,12,1,11,2,2,30214.0
180,16,12,1,12,2,2,38368429.0
5560,16,12,2,1,2,2,20064000.0
4527,16,12,2,4,2,2,78798000.0
5139,16,12,2,5,2,2,3064000.0
5843,16,12,2,8,2,2,62833000.0
6390,16,12,2,9,1,1,9.87
792,16,12,2,12,2,2,81862000.0
2009,16,13,1,2,2,2,8464721.0
1405,16,13,1,3,2,2,24138662.0
3013,16,13,1,6,2,2,4680885.0
