Patent_ID,Country_Key,Time_Key,PatentAuthorityKey,Patent_Key,AgentRoleKey,PatentCount
2987,28,7,2,1,2,39.63809967041016
2991,28,7,2,2,1,4.566699981689453
2992,28,7,2,2,1,8.976200103759766
2989,28,7,2,2,2,33.08330154418945
2990,28,7,2,2,2,34.50070190429688
2986,28,7,3,1,1,39.66669845581055
2985,28,7,3,1,2,44.58810043334961
2994,28,10,1,1,1,5.699999809265137
2993,28,10,1,1,2,15.40789985656738
2997,28,10,1,2,1,0.0
2998,28,10,1,2,1,6.75
2995,28,10,1,2,2,2.5
2996,28,10,1,2,2,11.74170017242432
3002,28,10,2,1,1,13.83329963684082
3001,28,10,2,1,2,44.46189880371094
3005,28,10,2,2,1,7.4721999168396
3006,28,10,2,2,1,11.89999961853027
3003,28,10,2,2,2,28.05830001831055
3004,28,10,2,2,2,39.26430130004883
3000,28,10,3,1,1,41.38890075683594
2999,28,10,3,1,2,52.21900177001953
3008,28,13,1,1,1,5.199999809265137
3007,28,13,1,1,2,9.900799751281738
3010,28,13,1,2,1,0.0
3009,28,13,1,2,2,9.5
3014,28,13,2,1,1,8.0
3013,28,13,2,1,2,31.08830070495605
3016,28,13,2,2,1,13.41670036315918
3015,28,13,2,2,2,48.19290161132813
3012,28,13,3,1,1,49.09999847412109
3011,28,13,3,1,2,54.91749954223633
3018,29,4,1,1,1,0.0
3017,29,4,1,1,2,0.0
3021,29,4,1,2,1,0.0
3022,29,4,1,2,1,0.0
3019,29,4,1,2,2,0.0
3020,29,4,1,2,2,1.1110999584198
3026,29,4,2,1,1,1.25
3025,29,4,2,1,2,1.25
3029,29,4,2,2,1,1.0
3030,29,4,2,2,1,0.0
3027,29,4,2,2,2,1.0
3028,29,4,2,2,2,0.0
3024,29,4,3,1,1,1.0
3023,29,4,3,1,2,1.0
3032,29,7,1,1,1,0.0
3031,29,7,1,1,2,0.0
3035,29,7,1,2,1,0.0
3036,29,7,1,2,1,0.0
3033,29,7,1,2,2,0.0
3034,29,7,1,2,2,0.0
3040,29,7,2,1,1,0.0
3039,29,7,2,1,2,0.0
3043,29,7,2,2,1,0.0
3044,29,7,2,2,1,1.0
3041,29,7,2,2,2,0.0
3042,29,7,2,2,2,1.142899990081787
3038,29,7,3,1,1,2.0
3037,29,7,3,1,2,1.799999952316284
3046,29,10,1,1,1,0.0
3045,29,10,1,1,2,0.0
3049,29,10,1,2,1,0.0
3050,29,10,1,2,1,0.0
3047,29,10,1,2,2,0.0
3048,29,10,1,2,2,0.0
3054,29,10,2,1,1,1.0
3053,29,10,2,1,2,1.25
3057,29,10,2,2,1,1.0
3058,29,10,2,2,1,0.5
3055,29,10,2,2,2,1.0
3056,29,10,2,2,2,0.5
3052,29,10,3,1,1,0.0
3051,29,10,3,1,2,0.0
3060,29,13,1,1,1,0.0
3059,29,13,1,1,2,0.25
3062,29,13,1,2,1,0.0
3061,29,13,1,2,2,0.0
3066,29,13,2,1,1,0.0
3065,29,13,2,1,2,0.0
3068,29,13,2,2,1,1.0
3067,29,13,2,2,2,1.0
3064,29,13,3,1,1,0.0
3063,29,13,3,1,2,0.25
470,30,4,1,1,1,35.5
469,30,4,1,1,2,38.59389877319336
473,30,4,1,2,1,13.0
474,30,4,1,2,1,21.0
471,30,4,1,2,2,15.75
472,30,4,1,2,2,32.6786003112793
478,30,4,2,1,1,30.5
477,30,4,2,1,2,41.85559844970703
481,30,4,2,2,1,21.0
482,30,4,2,2,1,20.48329925537109
479,30,4,2,2,2,29.2721996307373
480,30,4,2,2,2,33.19250106811523
476,30,4,3,1,1,45.5
475,30,4,3,1,2,47.01060104370117
484,30,7,1,1,1,39.5
483,30,7,1,1,2,42.27379989624023
487,30,7,1,2,1,4.0
488,30,7,1,2,1,16.0
485,30,7,1,2,2,6.0
486,30,7,1,2,2,30.42060089111328
492,30,7,2,1,1,54.0
491,30,7,2,1,2,64.72229766845703
495,30,7,2,2,1,27.83329963684082
496,30,7,2,2,1,29.5
493,30,7,2,2,2,36.86520004272461
494,30,7,2,2,2,45.47620010375977
490,30,7,3,1,1,35.5
489,30,7,3,1,2,40.94049835205078
498,30,10,1,1,1,58.83330154418945
497,30,10,1,1,2,65.7667007446289
501,30,10,1,2,1,3.0
502,30,10,1,2,1,20.5
499,30,10,1,2,2,6.0
500,30,10,1,2,2,24.15950012207031
506,30,10,2,1,1,58.0713996887207
505,30,10,2,1,2,65.33560180664062
509,30,10,2,2,1,18.5713996887207
510,30,10,2,2,1,23.66670036315918
507,30,10,2,2,2,28.01059913635254
508,30,10,2,2,2,27.41900062561035
504,30,10,3,1,1,50.83330154418945
503,30,10,3,1,2,51.22499847412109
512,30,13,1,1,1,44.5
511,30,13,1,1,2,46.10710144042969
514,30,13,1,2,1,12.0
513,30,13,1,2,2,18.35000038146973
518,30,13,2,1,1,34.0
517,30,13,2,1,2,48.71709823608398
520,30,13,2,2,1,27.16670036315918
519,30,13,2,2,2,41.09690093994141
516,30,13,3,1,1,47.33330154418945
515,30,13,3,1,2,48.72380065917969
1978,31,4,1,1,1,56812.32421875
1977,31,4,1,1,2,57867.2734375
1981,31,4,1,2,1,27380.451171875
1982,31,4,1,2,1,48574.6328125
1979,31,4,1,2,2,28046.935546875
1980,31,4,1,2,2,48508.8125
1986,31,4,2,1,1,49636.13671875
1985,31,4,2,1,2,52077.14453125
1989,31,4,2,2,1,34803.99609375
1990,31,4,2,2,1,36608.80078125
1987,31,4,2,2,2,37153.8515625
1988,31,4,2,2,2,39104.71875
1984,31,4,3,1,1,48219.328125
1983,31,4,3,1,2,47490.92578125
1992,31,7,1,1,1,55840.9140625
1991,31,7,1,1,2,56620.6484375
1995,31,7,1,2,1,19018.681640625
1996,31,7,1,2,1,50547.48828125
1993,31,7,1,2,2,19403.658203125
1994,31,7,1,2,2,50698.9765625
2000,31,7,2,1,1,50472.21875
1999,31,7,2,1,2,53037.3046875
2003,31,7,2,2,1,25969.41015625
2004,31,7,2,2,1,41566.703125
2001,31,7,2,2,2,28514.962890625
2002,31,7,2,2,2,44255.84375
1998,31,7,3,1,1,47779.41796875
1997,31,7,3,1,2,47281.234375
2006,31,10,1,1,1,56232.2578125
2005,31,10,1,1,2,57236.859375
2009,31,10,1,2,1,10153.423828125
2010,31,10,1,2,1,48608.42578125
2007,31,10,1,2,2,10426.2490234375
2008,31,10,1,2,2,49144.3203125
2014,31,10,2,1,1,47994.72265625
2013,31,10,2,1,2,50648.04296875
2017,31,10,2,2,1,15642.7607421875
2018,31,10,2,2,1,40409.90625
2015,31,10,2,2,2,17705.873046875
2016,31,10,2,2,2,43350.44140625
2012,31,10,3,1,1,47174.84375
2011,31,10,3,1,2,46953.17578125
2020,31,13,1,1,1,46388.625
2019,31,13,1,1,2,47324.87109375
2022,31,13,1,2,1,39618.78515625
2021,31,13,1,2,2,40183.453125
2026,31,13,2,1,1,32159.7109375
2025,31,13,2,1,2,35198.13671875
2028,31,13,2,2,1,37133.85546875
2027,31,13,2,2,2,39755.9765625
2024,31,13,3,1,1,46633.55859375
2023,31,13,3,1,2,46337.63671875
522,33,4,1,1,1,1781.833251953125
521,33,4,1,1,2,1462.681640625
525,33,4,1,2,1,585.0
526,33,4,1,2,1,1542.962158203125
523,33,4,1,2,2,549.6055297851562
524,33,4,1,2,2,1457.801391601563
530,33,4,2,1,1,1813.333251953125
529,33,4,2,1,2,1659.795776367188
533,33,4,2,2,1,1182.083251953125
534,33,4,2,2,1,1347.875610351563
531,33,4,2,2,2,1187.949096679688
532,33,4,2,2,2,1447.347534179688
528,33,4,3,1,1,1988.333251953125
527,33,4,3,1,2,1426.270141601563
536,33,7,1,1,1,1805.916748046875
535,33,7,1,1,2,1525.006103515625
539,33,7,1,2,1,357.5
540,33,7,1,2,1,1623.833251953125
537,33,7,1,2,2,359.9114990234375
538,33,7,1,2,2,1457.392700195313
544,33,7,2,1,1,1754.199951171875
543,33,7,2,1,2,1674.920166015625
547,33,7,2,2,1,761.4500122070312
548,33,7,2,2,1,1455.943725585938
545,33,7,2,2,2,874.5471801757812
546,33,7,2,2,2,1520.801635742188
542,33,7,3,1,1,1835.416748046875
541,33,7,3,1,2,1368.096557617188
550,33,10,1,1,1,1870.75
549,33,10,1,1,2,1501.782104492188
553,33,10,1,2,1,175.25
554,33,10,1,2,1,1561.333251953125
551,33,10,1,2,2,159.7077026367188
552,33,10,1,2,2,1375.454833984375
558,33,10,2,1,1,1706.083251953125
557,33,10,2,1,2,1633.539916992188
561,33,10,2,2,1,579.8333129882812
562,33,10,2,2,1,1426.123779296875
559,33,10,2,2,2,620.4771118164062
560,33,10,2,2,2,1474.128540039063
556,33,10,3,1,1,1862.119018554688
555,33,10,3,1,2,1342.305908203125
564,33,13,1,1,1,1419.75
563,33,13,1,1,2,1092.12939453125
566,33,13,1,2,1,1217.0
565,33,13,1,2,2,1081.4892578125
570,33,13,2,1,1,1242.63330078125
569,33,13,2,1,2,1097.965454101563
572,33,13,2,2,1,1277.25
571,33,13,2,2,2,1260.049682617188
568,33,13,3,1,1,2136.0
567,33,13,3,1,2,1486.731689453125
5306,34,4,1,1,1,0.0
5305,34,4,1,1,2,0.0
5309,34,4,1,2,1,0.0
5310,34,4,1,2,1,1.5
5307,34,4,1,2,2,0.0
5308,34,4,1,2,2,2.200000047683716
5314,34,4,2,1,1,0.0
5313,34,4,2,1,2,0.0
5317,34,4,2,2,1,0.0
5318,34,4,2,2,1,0.0
5315,34,4,2,2,2,0.0
5316,34,4,2,2,2,0.0
5312,34,4,3,1,1,0.0
5311,34,4,3,1,2,0.0
5320,34,7,1,1,1,0.0
5319,34,7,1,1,2,0.0
5323,34,7,1,2,1,0.0
5324,34,7,1,2,1,0.0
5321,34,7,1,2,2,0.0
5322,34,7,1,2,2,0.0
5328,34,7,2,1,1,0.0
5327,34,7,2,1,2,0.0
5331,34,7,2,2,1,0.0
5332,34,7,2,2,1,0.0
5329,34,7,2,2,2,0.0
5330,34,7,2,2,2,1.0
5326,34,7,3,1,1,0.0
5325,34,7,3,1,2,0.0
5334,34,10,1,1,1,0.0
5333,34,10,1,1,2,0.0
5337,34,10,1,2,1,0.0
5338,34,10,1,2,1,0.0
5335,34,10,1,2,2,0.0
5336,34,10,1,2,2,0.0
5342,34,10,2,1,1,0.0
5341,34,10,2,1,2,0.0
5345,34,10,2,2,1,0.0
5346,34,10,2,2,1,0.0
5343,34,10,2,2,2,0.0
5344,34,10,2,2,2,0.0
5340,34,10,3,1,1,0.0
5339,34,10,3,1,2,0.0
5348,34,13,1,1,1,0.0
5347,34,13,1,1,2,0.0
5350,34,13,1,2,1,1.0
5349,34,13,1,2,2,1.0
5354,34,13,2,1,1,0.0
5353,34,13,2,1,2,0.0
5356,34,13,2,2,1,0.0
5355,34,13,2,2,2,0.0
5352,34,13,3,1,1,0.0
5351,34,13,3,1,2,0.0
574,35,4,1,1,1,9206.5283203125
573,35,4,1,1,2,9561.6943359375
577,35,4,1,2,1,4665.68115234375
578,35,4,1,2,1,8601.8623046875
575,35,4,1,2,2,4817.46435546875
576,35,4,1,2,2,8615.1884765625
582,35,4,2,1,1,7474.01318359375
581,35,4,2,1,2,8316.958984375
585,35,4,2,2,1,5055.5322265625
586,35,4,2,2,1,5897.1611328125
583,35,4,2,2,2,5842.5478515625
584,35,4,2,2,2,6511.76611328125
580,35,4,3,1,1,7871.99267578125
579,35,4,3,1,2,7923.87451171875
588,35,7,1,1,1,9050.458984375
587,35,7,1,1,2,9341.900390625
591,35,7,1,2,1,3483.521484375
592,35,7,1,2,1,8777.30078125
589,35,7,1,2,2,3589.16162109375
590,35,7,1,2,2,8904.7275390625
596,35,7,2,1,1,7405.91650390625
595,35,7,2,1,2,8419.8642578125
599,35,7,2,2,1,3597.833251953125
600,35,7,2,2,1,6469.65771484375
597,35,7,2,2,2,4431.8330078125
598,35,7,2,2,2,7270.01953125
594,35,7,3,1,1,7837.546875
593,35,7,3,1,2,7900.16650390625
602,35,10,1,1,1,9305.5498046875
601,35,10,1,1,2,9480.40625
605,35,10,1,2,1,1966.559448242188
606,35,10,1,2,1,8391.3916015625
603,35,10,1,2,2,2018.248046875
604,35,10,1,2,2,8556.1513671875
610,35,10,2,1,1,7381.45068359375
609,35,10,2,1,2,8276.1015625
613,35,10,2,2,1,1975.449951171875
614,35,10,2,2,1,6274.982421875
611,35,10,2,2,2,2587.36962890625
612,35,10,2,2,2,7111.52001953125
608,35,10,3,1,1,7799.19873046875
607,35,10,3,1,2,7863.06787109375
616,35,13,1,1,1,7270.890625
615,35,13,1,1,2,7387.67529296875
618,35,13,1,2,1,6782.99267578125
617,35,13,1,2,2,6993.33837890625
622,35,13,2,1,1,4331.591796875
621,35,13,2,1,2,5142.47119140625
624,35,13,2,2,1,5525.32666015625
623,35,13,2,2,2,6404.04052734375
620,35,13,3,1,1,7338.10693359375
619,35,13,3,1,2,7420.1650390625
3070,36,4,1,1,1,1.0
3069,36,4,1,1,2,2.933300018310547
3073,36,4,1,2,1,0.0
3074,36,4,1,2,1,0.0
3071,36,4,1,2,2,0.333299994468689
3072,36,4,1,2,2,0.2000000029802322
3078,36,4,2,1,1,0.333299994468689
3077,36,4,2,1,2,2.983799934387207
3081,36,4,2,2,1,0.333299994468689
3082,36,4,2,2,1,1.366700053215027
3079,36,4,2,2,2,2.983799934387207
3080,36,4,2,2,2,1.866700053215027
3076,36,4,3,1,1,5.0
3075,36,4,3,1,2,6.933300018310547
3084,36,7,1,1,1,1.0
3083,36,7,1,1,2,2.0
3087,36,7,1,2,1,1.0
3088,36,7,1,2,1,0.5
3085,36,7,1,2,2,1.0
3086,36,7,1,2,2,0.800000011920929
3092,36,7,2,1,1,2.333300113677979
3091,36,7,2,1,2,4.552599906921387
3095,36,7,2,2,1,1.5
3096,36,7,2,2,1,2.75
3093,36,7,2,2,2,2.333300113677979
3094,36,7,2,2,2,2.916699886322021
3090,36,7,3,1,1,4.0
3089,36,7,3,1,2,5.333300113677979
3098,36,10,1,1,1,3.0
3097,36,10,1,1,2,2.5
3101,36,10,1,2,1,0.0
3102,36,10,1,2,1,0.0
3099,36,10,1,2,2,0.0
3100,36,10,1,2,2,0.0
3106,36,10,2,1,1,4.333300113677979
3105,36,10,2,1,2,6.276199817657471
3109,36,10,2,2,1,1.833299994468689
3110,36,10,2,2,1,1.833299994468689
3107,36,10,2,2,2,3.742899894714355
3108,36,10,2,2,2,4.142899990081787
3104,36,10,3,1,1,5.0
3103,36,10,3,1,2,4.75
3112,36,13,1,1,1,4.0
3111,36,13,1,1,2,4.166699886322021
3114,36,13,1,2,1,1.0
3113,36,13,1,2,2,1.833299994468689
3118,36,13,2,1,1,7.0
3117,36,13,2,1,2,6.26669979095459
3120,36,13,2,2,1,1.5
3119,36,13,2,2,2,3.667099952697754
3116,36,13,3,1,1,15.0
3115,36,13,3,1,2,14.35000038146973
626,37,4,1,1,1,23389.1171875
625,37,4,1,1,2,24086.30859375
629,37,4,1,2,1,11956.939453125
630,37,4,1,2,1,20716.212890625
627,37,4,1,2,2,12308.923828125
628,37,4,1,2,2,21161.1015625
634,37,4,2,1,1,20121.962890625
633,37,4,2,1,2,21713.40234375
637,37,4,2,2,1,14393.3154296875
638,37,4,2,2,1,14814.1396484375
635,37,4,2,2,2,15663.8564453125
636,37,4,2,2,2,16033.48046875
632,37,4,3,1,1,19263.783203125
631,37,4,3,1,2,19516.453125
640,37,7,1,1,1,22396.1875
639,37,7,1,1,2,23178.462890625
643,37,7,1,2,1,8107.859375
644,37,7,1,2,1,21193.208984375
641,37,7,1,2,2,8346.2099609375
642,37,7,1,2,2,21667.92578125
648,37,7,2,1,1,20330.865234375
647,37,7,2,1,2,21748.4296875
651,37,7,2,2,1,10983.4541015625
652,37,7,2,2,1,16890.751953125
649,37,7,2,2,2,12093.3544921875
650,37,7,2,2,2,18337.80078125
646,37,7,3,1,1,18890.177734375
645,37,7,3,1,2,19036.552734375
654,37,10,1,1,1,22122.525390625
653,37,10,1,1,2,23334.587890625
657,37,10,1,2,1,4301.6259765625
658,37,10,1,2,1,20027.3828125
655,37,10,1,2,2,4474.36181640625
656,37,10,1,2,2,20644.8125
662,37,10,2,1,1,18739.291015625
661,37,10,2,1,2,20468.16796875
665,37,10,2,2,1,6486.43701171875
666,37,10,2,2,1,16290.4228515625
663,37,10,2,2,2,7354.99609375
664,37,10,2,2,2,17816.04296875
660,37,10,3,1,1,17987.197265625
659,37,10,3,1,2,18719.5625
668,37,13,1,1,1,18560.544921875
667,37,13,1,1,2,19551.201171875
670,37,13,1,2,1,16468.125
669,37,13,1,2,2,17054.251953125
674,37,13,2,1,1,12912.8017578125
673,37,13,2,1,2,14333.0048828125
676,37,13,2,2,1,14745.4951171875
675,37,13,2,2,2,16233.345703125
672,37,13,3,1,1,16916.677734375
671,37,13,3,1,2,17725.712890625
678,38,4,1,1,1,100.0278015136719
677,38,4,1,1,2,136.0841064453125
681,38,4,1,2,1,48.91669845581055
682,38,4,1,2,1,48.24549865722656
679,38,4,1,2,2,55.15829849243164
680,38,4,1,2,2,69.40619659423828
686,38,4,2,1,1,112.2316970825195
685,38,4,2,1,2,176.3260955810547
689,38,4,2,2,1,61.11669921875
690,38,4,2,2,1,57.36669921875
687,38,4,2,2,2,110.9768981933594
688,38,4,2,2,2,90.7166976928711
684,38,4,3,1,1,98.3373031616211
683,38,4,3,1,2,133.10400390625
692,38,7,1,1,1,121.5
691,38,7,1,1,2,147.3385009765625
695,38,7,1,2,1,37.66669845581055
696,38,7,1,2,1,56.0
693,38,7,1,2,2,40.59170150756836
694,38,7,1,2,2,77.44210052490234
700,38,7,2,1,1,107.7833023071289
699,38,7,2,1,2,194.2052001953125
703,38,7,2,2,1,40.75
704,38,7,2,2,1,73.18939971923828
701,38,7,2,2,2,93.6178970336914
702,38,7,2,2,2,130.8285980224609
698,38,7,3,1,1,113.8332977294922
697,38,7,3,1,2,154.9302062988281
706,38,10,1,1,1,119.75
705,38,10,1,1,2,152.0036926269531
709,38,10,1,2,1,10.75
710,38,10,1,2,1,90.5
707,38,10,1,2,2,11.33329963684082
708,38,10,1,2,2,112.428596496582
714,38,10,2,1,1,98.55950164794922
713,38,10,2,1,2,165.8654937744141
717,38,10,2,2,1,31.41670036315918
718,38,10,2,2,1,67.20829772949219
715,38,10,2,2,2,77.72019958496094
716,38,10,2,2,2,123.4011993408203
712,38,10,3,1,1,92.2917022705078
711,38,10,3,1,2,124.6220016479492
720,38,13,1,1,1,126.25
719,38,13,1,1,2,161.6940002441406
722,38,13,1,2,1,68.5
721,38,13,1,2,2,88.44920349121094
726,38,13,2,1,1,85.25
725,38,13,2,1,2,150.2149963378906
728,38,13,2,2,1,68.69999694824219
727,38,13,2,2,2,124.2841033935547
724,38,13,3,1,1,83.75
723,38,13,3,1,2,117.7082977294922
3122,39,4,1,1,1,0.0
3121,39,4,1,1,2,0.5
3125,39,4,1,2,1,0.0
3126,39,4,1,2,1,0.0
3123,39,4,1,2,2,0.5
3124,39,4,1,2,2,0.0
3130,39,4,2,1,1,2.5
3129,39,4,2,1,2,6.25
3133,39,4,2,2,1,2.0
3134,39,4,2,2,1,0.25
3131,39,4,2,2,2,5.0
3132,39,4,2,2,2,2.416699886322021
3128,39,4,3,1,1,1.5
3127,39,4,3,1,2,2.0
3136,39,7,1,1,1,0.0
3135,39,7,1,1,2,0.0
3139,39,7,1,2,1,0.0
3140,39,7,1,2,1,0.0
3137,39,7,1,2,2,0.0
3138,39,7,1,2,2,0.0
3144,39,7,2,1,1,0.0
3143,39,7,2,1,2,4.083300113677979
3147,39,7,2,2,1,1.0
3148,39,7,2,2,1,2.0
3145,39,7,2,2,2,4.25
3146,39,7,2,2,2,3.166699886322021
3142,39,7,3,1,1,0.0
3141,39,7,3,1,2,0.333299994468689
3150,39,10,1,1,1,1.0
3149,39,10,1,1,2,1.0
3153,39,10,1,2,1,0.0
3154,39,10,1,2,1,0.0
3151,39,10,1,2,2,0.0
3152,39,10,1,2,2,0.0
3158,39,10,2,1,1,2.666699886322021
3157,39,10,2,1,2,6.0
3161,39,10,2,2,1,2.0
3162,39,10,2,2,1,3.25
3159,39,10,2,2,2,4.333300113677979
3160,39,10,2,2,2,5.309500217437744
3156,39,10,3,1,1,2.0
3155,39,10,3,1,2,3.857100009918213
3164,39,13,1,1,1,0.0
3163,39,13,1,1,2,0.333299994468689
3166,39,13,1,2,1,0.0
3165,39,13,1,2,2,0.5
3170,39,13,2,1,1,2.0
3169,39,13,2,1,2,5.75
3172,39,13,2,2,1,3.0
3171,39,13,2,2,2,6.416699886322021
3168,39,13,3,1,1,2.0
3167,39,13,3,1,2,2.0
3174,40,4,1,1,1,449.3333129882813
3173,40,4,1,1,2,328.4754028320313
3177,40,4,1,2,1,140.75
3178,40,4,1,2,1,199.5
3175,40,4,1,2,2,97.88690185546876
3176,40,4,1,2,2,162.0467987060547
3182,40,4,2,1,1,820.3428955078125
3181,40,4,2,1,2,555.4896850585938
3185,40,4,2,2,1,621.8428955078125
3186,40,4,2,2,1,565.8302001953125
3183,40,4,2,2,2,417.8872985839844
3184,40,4,2,2,2,441.17138671875
3180,40,4,3,1,1,919.2000122070312
3179,40,4,3,1,2,831.3786010742188
3188,40,7,1,1,1,441.7929077148438
3187,40,7,1,1,2,278.5367126464844
3191,40,7,1,2,1,85.64289855957031
3192,40,7,1,2,1,254.8332977294922
3189,40,7,1,2,2,49.28810119628906
3190,40,7,1,2,2,217.5305938720703
3196,40,7,2,1,1,788.5333251953125
3195,40,7,2,1,2,539.74169921875
3199,40,7,2,2,1,538.61669921875
3200,40,7,2,2,1,625.4357299804688
3197,40,7,2,2,2,390.2882080078125
3198,40,7,2,2,2,475.3005065917969
3194,40,7,3,1,1,916.5429077148438
3193,40,7,3,1,2,639.832275390625
3202,40,10,1,1,1,379.1690063476563
3201,40,10,1,1,2,258.26708984375
3205,40,10,1,2,1,38.33330154418945
3206,40,10,1,2,1,235.75
3203,40,10,1,2,2,29.58329963684082
3204,40,10,1,2,2,212.6611022949219
3210,40,10,2,1,1,738.0
3209,40,10,2,1,2,514.1229248046875
3213,40,10,2,2,1,453.3333129882813
3214,40,10,2,2,1,584.8594970703125
3211,40,10,2,2,2,316.293701171875
3212,40,10,2,2,2,444.6274108886719
3208,40,10,3,1,1,751.2880859375
3207,40,10,3,1,2,620.1987915039062
3216,40,13,1,1,1,332.1458129882813
3215,40,13,1,1,2,206.9138031005859
3218,40,13,1,2,1,207.0
3217,40,13,1,2,2,163.2433013916016
3222,40,13,2,1,1,653.36669921875
3221,40,13,2,1,2,466.5758056640625
3224,40,13,2,2,1,606.9332885742188
3223,40,13,2,2,2,392.0694885253906
3220,40,13,3,1,1,818.5173950195312
3219,40,13,3,1,2,689.509521484375
730,41,4,1,1,1,107.75
729,41,4,1,1,2,224.0263977050781
733,41,4,1,2,1,41.5
734,41,4,1,2,1,67.16670227050781
731,41,4,1,2,2,95.34239959716795
732,41,4,1,2,2,155.2575073242188
738,41,4,2,1,1,94.9167022705078
737,41,4,2,1,2,196.8323059082031
741,41,4,2,2,1,56.83330154418945
742,41,4,2,2,1,63.99089813232422
739,41,4,2,2,2,129.8500061035156
740,41,4,2,2,2,136.9989929199219
736,41,4,3,1,1,141.0
735,41,4,3,1,2,234.5661926269531
744,41,7,1,1,1,108.5
743,41,7,1,1,2,249.2610931396484
747,41,7,1,2,1,28.5
748,41,7,1,2,1,74.625
745,41,7,1,2,2,70.80829620361328
746,41,7,1,2,2,167.0921020507813
752,41,7,2,1,1,111.9167022705078
751,41,7,2,1,2,270.468994140625
755,41,7,2,2,1,53.0
756,41,7,2,2,1,69.44999694824219
753,41,7,2,2,2,115.7674026489258
754,41,7,2,2,2,175.9470977783203
750,41,7,3,1,1,143.0
749,41,7,3,1,2,307.9753112792969
758,41,10,1,1,1,107.5
757,41,10,1,1,2,222.5420989990234
761,41,10,1,2,1,19.0
762,41,10,1,2,1,78.33329772949219
759,41,10,1,2,2,37.2598991394043
760,41,10,1,2,2,165.0021057128906
766,41,10,2,1,1,94.75
765,41,10,2,1,2,196.2364044189453
769,41,10,2,2,1,22.83329963684082
770,41,10,2,2,1,68.91670227050781
767,41,10,2,2,2,61.52080154418945
768,41,10,2,2,2,169.6365051269531
764,41,10,3,1,1,118.4643020629883
763,41,10,3,1,2,248.5370025634766
772,41,13,1,1,1,62.5
771,41,13,1,1,2,153.6773071289063
774,41,13,1,2,1,52.0
773,41,13,1,2,2,136.7366027832031
778,41,13,2,1,1,44.75
777,41,13,2,1,2,114.1635971069336
780,41,13,2,2,1,58.25
779,41,13,2,2,2,157.5628051757813
776,41,13,3,1,1,102.6667022705078
775,41,13,3,1,2,247.1325988769531
782,42,4,1,1,1,47.0
781,42,4,1,1,2,40.08330154418945
785,42,4,1,2,1,19.0
786,42,4,1,2,1,51.25
783,42,4,1,2,2,13.83329963684082
784,42,4,1,2,2,40.26670074462891
790,42,4,2,1,1,78.5
789,42,4,2,1,2,68.34290313720703
793,42,4,2,2,1,66.5
794,42,4,2,2,1,50.83330154418945
791,42,4,2,2,2,55.79290008544922
792,42,4,2,2,2,43.98329925537109
788,42,4,3,1,1,50.5
787,42,4,3,1,2,45.33330154418945
796,42,7,1,1,1,32.0
795,42,7,1,1,2,31.98209953308105
799,42,7,1,2,1,6.0
800,42,7,1,2,1,29.0
797,42,7,1,2,2,5.333300113677979
798,42,7,1,2,2,20.89170074462891
804,42,7,2,1,1,59.0
803,42,7,2,1,2,54.21250152587891
807,42,7,2,2,1,37.0
808,42,7,2,2,1,57.86669921875
805,42,7,2,2,2,31.01250076293945
806,42,7,2,2,2,45.24169921875
802,42,7,3,1,1,40.0
801,42,7,3,1,2,39.31549835205078
810,42,10,1,1,1,41.5
809,42,10,1,1,2,38.73329925537109
813,42,10,1,2,1,3.0
814,42,10,1,2,1,31.0
811,42,10,1,2,2,2.0
812,42,10,1,2,2,25.55949974060059
818,42,10,2,1,1,79.5
817,42,10,2,1,2,70.0790023803711
821,42,10,2,2,1,30.0
822,42,10,2,2,1,67.5
819,42,10,2,2,2,26.69440078735352
820,42,10,2,2,2,50.49580001831055
816,42,10,3,1,1,46.16669845581055
815,42,10,3,1,2,41.79999923706055
824,42,13,1,1,1,19.83329963684082
823,42,13,1,1,2,18.86669921875
826,42,13,1,2,1,40.0
825,42,13,1,2,2,34.72779846191406
830,42,13,2,1,1,43.5
829,42,13,2,1,2,37.91669845581055
832,42,13,2,2,1,49.5
831,42,13,2,2,2,40.18569946289063
828,42,13,3,1,1,30.5
827,42,13,3,1,2,28.36669921875
3226,43,4,1,1,1,642.61669921875
3225,43,4,1,1,2,1450.987548828125
3229,43,4,1,2,1,168.25
3230,43,4,1,2,1,362.25
3227,43,4,1,2,2,489.9501037597656
3228,43,4,1,2,2,772.50830078125
3234,43,4,2,1,1,1572.881958007813
3233,43,4,2,1,2,6331.04052734375
3237,43,4,2,2,1,1042.298217773438
3238,43,4,2,2,1,1133.331787109375
3235,43,4,2,2,2,5278.4169921875
3236,43,4,2,2,2,4308.794921875
3232,43,4,3,1,1,1926.203002929688
3231,43,4,3,1,2,2860.829345703125
3240,43,7,1,1,1,649.0999755859375
3239,43,7,1,1,2,1635.984375
3243,43,7,1,2,1,92.3332977294922
3244,43,7,1,2,1,392.3810119628906
3241,43,7,1,2,2,347.2374877929688
3242,43,7,1,2,2,845.97119140625
3248,43,7,2,1,1,1567.504272460938
3247,43,7,2,1,2,7132.6484375
3251,43,7,2,2,1,802.3203735351562
3252,43,7,2,2,1,1229.642578125
3249,43,7,2,2,2,5520.888671875
3250,43,7,2,2,2,5468.4619140625
3246,43,7,3,1,1,1715.650024414063
3245,43,7,3,1,2,2801.3701171875
3254,43,10,1,1,1,743.86669921875
3253,43,10,1,1,2,1741.661499023438
